json ser(micros), json len(bytes), json & lz4 #(micros), json & lz4 len(bytes), json & lz4 !(micros), json & snappy #(micros), json & snappy len(bytes), json & snappy !(micros), json & zlib #(micros), json & zlib len(bytes), json & zlib !(micros), json & zstd #(micros), json & zstd len(bytes), json & zstd !(micros), json de(micros), protobuf ser(micros), protobuf len(bytes), protobuf & lz4 #(micros), protobuf & lz4 len(bytes), protobuf & lz4 !(micros), protobuf & snappy #(micros), protobuf & snappy len(bytes), protobuf & snappy !(micros), protobuf & zlib #(micros), protobuf & zlib len(bytes), protobuf & zlib !(micros), protobuf & zstd #(micros), protobuf & zstd len(bytes), protobuf & zstd !(micros), protobuf de(micros), msgpack ser(micros), msgpack len(bytes), msgpack & lz4 #(micros), msgpack & lz4 len(bytes), msgpack & lz4 !(micros), msgpack & snappy #(micros), msgpack & snappy len(bytes), msgpack & snappy !(micros), msgpack & zlib #(micros), msgpack & zlib len(bytes), msgpack & zlib !(micros), msgpack & zstd #(micros), msgpack & zstd len(bytes), msgpack & zstd !(micros), msgpack de(micros), bson ser(micros), bson len(bytes), bson & lz4 #(micros), bson & lz4 len(bytes), bson & lz4 !(micros), bson & snappy #(micros), bson & snappy len(bytes), bson & snappy !(micros), bson & zlib #(micros), bson & zlib len(bytes), bson & zlib !(micros), bson & zstd #(micros), bson & zstd len(bytes), bson & zstd !(micros), bson de(micros), cbor ser(micros), cbor len(bytes), cbor & lz4 #(micros), cbor & lz4 len(bytes), cbor & lz4 !(micros), cbor & snappy #(micros), cbor & snappy len(bytes), cbor & snappy !(micros), cbor & zlib #(micros), cbor & zlib len(bytes), cbor & zlib !(micros), cbor & zstd #(micros), cbor & zstd len(bytes), cbor & zstd !(micros), cbor de(micros), pickle ser(micros), pickle len(bytes), pickle & lz4 #(micros), pickle & lz4 len(bytes), pickle & lz4 !(micros), pickle & snappy #(micros), pickle & snappy len(bytes), pickle & snappy !(micros), pickle & zlib #(micros), pickle & zlib len(bytes), pickle & zlib !(micros), pickle & zstd #(micros), pickle & zstd len(bytes), pickle & zstd !(micros), pickle de(micros),
60920, 1334123, 121085, 658962, 19285, 38310, 617658, 61372, 689741, 339871, 145288, 12323, 385549, 1712, 109142, 1372654, 340371, 37146, 322464, 3911, 15342, 340429, 12830, 297148, 263870, 45961, 2451, 257195, 540, 616079, 28026, 938055, 74160, 413779, 10296, 25281, 381864, 30809, 593385, 278634, 96573, 2750, 242301, 519, 102884, 50323, 1025910, 68174, 368674, 10188, 26211, 388715, 29946, 600215, 284705, 104898, 3133, 283043, 826, 111520, 30459, 937725, 74106, 414023, 10341, 25276, 381973, 30919, 584235, 278597, 97062, 3658, 241087, 687, 139686, 26284, 1149008, 75301, 425938, 10898, 27987, 398795, 55860, 658716, 282465, 116011, 2898, 242681, 693, 203626, 
59944, 1335133, 121475, 659602, 19485, 38251, 617850, 61332, 687982, 339797, 143797, 6855, 385628, 1822, 108977, 1363102, 340457, 37482, 322442, 3904, 15208, 340515, 13157, 300774, 263989, 46194, 2414, 257199, 507, 620726, 28129, 938460, 74181, 413616, 10192, 25226, 381858, 31035, 598257, 278741, 97051, 2814, 242402, 599, 103802, 50300, 1025910, 67892, 367872, 10132, 26483, 388384, 30191, 598579, 284781, 104943, 3530, 282859, 1011, 111735, 30493, 938003, 73866, 414081, 10371, 25329, 382145, 30994, 579798, 278732, 97674, 2728, 241039, 569, 139745, 26336, 1149008, 75274, 425807, 10905, 28157, 398173, 55938, 650609, 282520, 115299, 2912, 243790, 776, 201604, 
60219, 1335082, 121483, 658728, 19812, 38494, 617539, 61801, 689839, 339691, 143303, 6347, 385711, 1889, 109540, 1360361, 340440, 37801, 322358, 3992, 15285, 340498, 13089, 300819, 263903, 46046, 2399, 257286, 503, 618461, 28390, 938443, 74616, 413377, 10248, 25366, 381921, 31147, 599702, 278623, 97203, 2780, 241208, 507, 103488, 50485, 1025910, 68443, 369800, 10440, 26385, 389112, 30434, 606484, 284679, 104190, 3304, 283779, 923, 111445, 30460, 938003, 74175, 413955, 10178, 25375, 382125, 30770, 576741, 278604, 97023, 2784, 240091, 601, 139490, 26529, 1149008, 75174, 426440, 10932, 28049, 399175, 56234, 646409, 282438, 115162, 3122, 242486, 754, 200736, 
60537, 1335297, 123050, 658379, 19782, 38719, 617141, 63551, 703868, 339933, 142995, 6339, 385926, 1743, 106172, 1359827, 340456, 37381, 322552, 3925, 15335, 340514, 12802, 300219, 263981, 46329, 2609, 257349, 522, 621871, 28369, 938459, 74581, 414035, 10197, 25586, 382068, 31210, 604795, 278724, 101866, 2793, 243055, 579, 103821, 51061, 1025910, 68951, 367798, 10442, 26560, 387996, 30209, 600503, 284861, 104020, 3113, 283063, 894, 114633, 30219, 938003, 74409, 414611, 10186, 25274, 382390, 30857, 587790, 278691, 101814, 2849, 241746, 592, 141187, 26791, 1149008, 75733, 426593, 10836, 28191, 398223, 55970, 651516, 282461, 115470, 2879, 243428, 741, 201163, 
59198, 1335259, 118315, 658871, 19160, 37943, 618040, 60356, 679161, 339840, 141717, 7176, 385711, 1779, 107084, 1344942, 340423, 37692, 322497, 3917, 15245, 340481, 12739, 297127, 264042, 45774, 2427, 257228, 514, 615782, 28000, 938426, 74732, 414168, 10192, 25127, 381929, 30841, 589783, 278755, 96272, 2743, 241913, 564, 102261, 50577, 1025910, 68234, 367957, 10251, 26074, 388322, 29776, 598681, 284923, 103674, 3131, 283178, 899, 110278, 30413, 938003, 74549, 414092, 10244, 25162, 382216, 30564, 575043, 278745, 96269, 2713, 240843, 563, 138278, 26750, 1149008, 74505, 425984, 10789, 27745, 398197, 55264, 642040, 282644, 113762, 2841, 243227, 738, 199304, 
59584, 1335082, 120363, 658469, 19575, 38115, 617043, 60946, 681604, 339572, 141542, 6294, 385495, 1717, 105135, 1351988, 340430, 37124, 322564, 3896, 14967, 340488, 12749, 297064, 263896, 45804, 2465, 257069, 508, 613482, 27734, 938433, 74183, 413843, 10153, 25094, 381973, 30625, 593494, 278647, 96253, 2954, 243136, 569, 101875, 50524, 1025910, 67798, 367589, 10251, 26061, 388329, 29970, 596544, 284764, 103915, 3107, 283308, 884, 110390, 30511, 938003, 74533, 414172, 10271, 25182, 382088, 30761, 573510, 278641, 96415, 2777, 241571, 580, 137569, 26988, 1149008, 75109, 426448, 10751, 27683, 398131, 55164, 641120, 282507, 113897, 2974, 243096, 762, 199073, 
59393, 1335092, 120931, 659176, 19547, 37698, 617092, 60693, 678770, 339781, 140051, 6218, 385597, 1709, 104224, 1345323, 340437, 37216, 322647, 3837, 14890, 340495, 12604, 295057, 263984, 45332, 2375, 257062, 498, 616058, 27599, 938440, 73359, 414002, 10068, 24901, 382047, 30421, 587394, 278687, 95351, 2690, 242194, 543, 101417, 50013, 1025910, 67504, 368061, 10068, 25856, 388219, 29655, 592396, 284833, 102750, 3108, 282996, 869, 109830, 30604, 938003, 73944, 414206, 10117, 24945, 382138, 30359, 570425, 278686, 95382, 2703, 240895, 573, 136710, 26198, 1149008, 74421, 426683, 10760, 27573, 398229, 54869, 635860, 282598, 113024, 2882, 242688, 782, 198179, 
59489, 1335127, 119870, 659364, 19309, 37696, 617518, 60940, 678006, 339737, 140213, 6256, 385784, 1734, 104164, 1329664, 340464, 36783, 322497, 3862, 12544, 340522, 12619, 293610, 263915, 45286, 2387, 257134, 521, 616049, 27617, 938467, 74006, 413615, 10013, 24913, 382020, 30352, 590336, 278717, 95622, 2740, 242005, 558, 101252, 49840, 1025910, 67381, 367763, 10073, 25846, 388072, 29808, 590896, 284788, 102924, 3108, 282940, 868, 110021, 30277, 938003, 73518, 413915, 10099, 25001, 382315, 30458, 570948, 278693, 95513, 2700, 240623, 602, 136937, 26333, 1149008, 74955, 426014, 10650, 27535, 398816, 54906, 635190, 282538, 112973, 2801, 242492, 733, 198085, 
59147, 1335255, 119593, 658719, 19524, 37710, 617154, 60571, 676714, 339691, 139941, 6205, 385822, 1723, 104231, 1336994, 341262, 37068, 323584, 3849, 15017, 341320, 12610, 295921, 263952, 45432, 2364, 258266, 523, 609207, 28078, 938456, 73638, 413615, 9994, 24943, 382091, 30500, 588181, 278683, 95401, 2720, 242183, 569, 101608, 50148, 1025910, 67134, 367854, 10132, 25807, 388033, 29644, 593296, 285012, 102912, 3226, 283036, 910, 110213, 30596, 938003, 73585, 414231, 10034, 24896, 382237, 30670, 569601, 278660, 95261, 2704, 240242, 575, 137105, 26222, 1149008, 75066, 426361, 10660, 27548, 398281, 54939, 636600, 282890, 112960, 2903, 242648, 751, 197528, 
60227, 1335152, 120744, 658523, 19285, 38110, 617900, 61080, 686782, 339931, 145390, 6209, 385567, 1747, 114528, 1351644, 341422, 38413, 323478, 4071, 15564, 341480, 12888, 301512, 264004, 46810, 2543, 258429, 585, 613719, 27822, 938425, 73959, 413834, 10253, 27464, 382093, 31016, 591351, 278673, 96573, 2846, 242240, 570, 102962, 50678, 1025910, 67809, 367343, 10172, 26123, 388018, 30051, 600147, 284855, 103732, 3195, 283028, 899, 110606, 29991, 938003, 74283, 414239, 10299, 25087, 382307, 30626, 578464, 278654, 99052, 2846, 242240, 588, 143093, 26072, 1149008, 75003, 426240, 10700, 27774, 398112, 55068, 640205, 282495, 114147, 3921, 242982, 959, 199967, 
58179, 1336188, 117883, 659843, 19533, 38112, 617716, 61177, 677605, 339712, 142084, 6630, 385825, 1689, 105066, 1334209, 341430, 37165, 323542, 3886, 15056, 341488, 12736, 298143, 263935, 45747, 2435, 257780, 540, 612488, 27891, 938433, 74189, 413987, 10140, 25107, 381775, 30611, 590837, 278709, 96055, 2785, 242292, 574, 101973, 50218, 1025910, 68136, 367916, 10290, 26037, 388182, 29808, 596562, 284745, 103998, 3135, 282751, 867, 110407, 30313, 938003, 74422, 414061, 10209, 25066, 381968, 30658, 573480, 278703, 96016, 2739, 241309, 537, 137815, 26456, 1149008, 75165, 426395, 10725, 27731, 398012, 55061, 640226, 282520, 113594, 2846, 242507, 756, 198763, 
60249, 1336189, 121536, 659495, 19555, 38815, 616781, 61911, 692666, 339872, 143734, 6579, 385607, 1778, 106428, 1365174, 341464, 37606, 323503, 3997, 15225, 341522, 13044, 302189, 264008, 46390, 2525, 258183, 567, 621282, 28435, 938467, 75058, 413828, 10279, 25469, 381902, 30931, 600402, 278636, 97590, 2792, 242617, 583, 103757, 50263, 1025910, 68158, 367540, 10468, 26630, 388144, 30246, 604191, 284764, 105233, 3217, 283106, 910, 111930, 30559, 938003, 74436, 413885, 10501, 25724, 382146, 31510, 583143, 278623, 98005, 2751, 241059, 650, 140763, 26603, 1149008, 76056, 426294, 10852, 28252, 397908, 56356, 650294, 282469, 115153, 2864, 242902, 734, 201740, 
60702, 1336108, 122440, 657652, 19422, 38402, 617058, 61854, 693193, 339672, 144265, 6642, 385393, 1711, 107236, 1362020, 341426, 37447, 323581, 4045, 15382, 341484, 12810, 302303, 263992, 46179, 2437, 257881, 530, 617896, 29075, 938429, 74825, 413531, 10133, 25312, 382120, 30811, 597408, 278613, 102764, 3263, 241630, 602, 109819, 53181, 1025910, 67819, 367775, 10377, 26281, 387801, 30501, 604658, 284714, 104863, 3231, 282989, 942, 112112, 30241, 938003, 74449, 413870, 10193, 25325, 382020, 30967, 589543, 278580, 97007, 2867, 241326, 664, 139439, 26498, 1149008, 75250, 425437, 10707, 28018, 397914, 55873, 646744, 282378, 114643, 2976, 242537, 819, 200922, 
60029, 1336171, 121916, 659108, 19649, 38261, 617392, 62341, 688996, 339899, 145806, 6380, 385775, 1702, 107209, 1357273, 341421, 37185, 323470, 4049, 15430, 341479, 12907, 299796, 263977, 45953, 2519, 258100, 526, 615867, 28315, 938424, 74016, 413673, 10287, 25299, 382094, 30710, 592853, 278704, 96468, 2890, 241807, 606, 102734, 51002, 1025910, 67856, 367311, 10252, 26168, 388287, 30136, 598509, 284766, 104171, 3174, 283050, 881, 111040, 30396, 938003, 74326, 414269, 10201, 25267, 382185, 30911, 577640, 278703, 96923, 2735, 241103, 578, 138929, 27163, 1149008, 75019, 425899, 10984, 27770, 398190, 55299, 644067, 282554, 114124, 2822, 242761, 947, 199634, 
61294, 1336124, 122869, 659747, 20246, 38911, 617459, 62817, 695885, 339667, 144776, 7731, 385382, 2145, 107499, 1367167, 341443, 37553, 323669, 4036, 15763, 341501, 12877, 304220, 264080, 46840, 2503, 258099, 524, 623126, 28570, 938446, 75080, 413686, 10479, 25651, 382168, 31105, 600511, 278777, 97959, 2798, 241626, 563, 104031, 51035, 1025910, 71813, 367953, 10195, 26541, 388262, 30358, 605463, 284801, 105415, 3319, 283082, 867, 111806, 30340, 938003, 74827, 413656, 10248, 25481, 382165, 30971, 581646, 278743, 97675, 2735, 240847, 686, 140163, 26682, 1149008, 75536, 426414, 10901, 28087, 398228, 55999, 645612, 282555, 114912, 2830, 242601, 776, 204223, 
61871, 1336117, 121932, 658477, 19682, 38814, 617378, 62832, 690454, 339713, 143786, 6355, 385667, 1872, 106498, 1370340, 341419, 37717, 323444, 3917, 14977, 341477, 12778, 303104, 263991, 46212, 2567, 258222, 523, 632412, 29085, 938422, 76096, 413762, 10218, 25391, 382087, 30918, 596133, 278645, 97594, 2777, 242055, 576, 103677, 50567, 1025910, 68098, 367926, 10307, 26471, 388139, 30495, 604600, 284866, 105066, 3455, 283236, 953, 111262, 30404, 938003, 73968, 414679, 10223, 25387, 382263, 31026, 580797, 278643, 96976, 2740, 240646, 616, 139995, 26268, 1149008, 75391, 425971, 10826, 27975, 398122, 55750, 646552, 282479, 114912, 2862, 243042, 773, 202974, 
60315, 1336205, 121444, 658948, 19716, 38316, 617120, 61602, 690933, 339872, 146340, 8162, 385812, 1781, 106406, 1371615, 341434, 37122, 323464, 3919, 15102, 341492, 12902, 299042, 263930, 46130, 2448, 257954, 521, 616156, 28251, 938437, 74400, 413773, 10055, 25246, 381857, 30839, 596632, 278639, 97236, 2803, 241677, 567, 103672, 51005, 1025910, 68296, 367954, 10187, 26606, 388516, 30154, 604898, 284906, 104428, 3212, 283119, 900, 111771, 30232, 938003, 74076, 414114, 10083, 25347, 382166, 30981, 577159, 278630, 97034, 2750, 240765, 619, 139342, 27128, 1149008, 75587, 426155, 10866, 27832, 398230, 55786, 645690, 282787, 114388, 2915, 243022, 742, 201394, 
59452, 1336188, 120028, 659667, 19360, 38088, 617569, 61210, 683810, 339720, 141755, 6797, 385971, 1746, 105047, 1342992, 341432, 36688, 323697, 3862, 14966, 341490, 12911, 299706, 264009, 45681, 2438, 258104, 538, 616608, 27945, 938435, 74364, 413675, 10169, 25090, 381927, 30585, 591527, 278748, 95951, 2808, 242212, 682, 102353, 49806, 1025910, 67126, 367831, 10214, 26003, 388192, 29876, 594672, 284756, 103645, 3125, 283144, 872, 110980, 30504, 938003, 73749, 413725, 10214, 25268, 382193, 30559, 578193, 278733, 96749, 2750, 241659, 612, 138116, 26483, 1149008, 75301, 425989, 10797, 27729, 397929, 54920, 637572, 282567, 113682, 3077, 243370, 739, 199079, 
59461, 1336161, 120417, 659043, 19377, 37753, 617060, 60696, 680461, 339729, 141486, 6373, 385795, 1728, 105776, 1355635, 341431, 37377, 323552, 3873, 15051, 341489, 12625, 297592, 264039, 45516, 2434, 258176, 506, 610219, 27595, 938434, 74010, 413872, 10160, 24910, 382045, 30485, 586855, 278701, 95487, 2738, 242082, 546, 101863, 50095, 1025910, 67576, 367946, 10122, 25871, 388221, 30243, 594398, 284763, 102974, 3117, 283225, 871, 110275, 30202, 938003, 74053, 414371, 10144, 24994, 382260, 30469, 570907, 278681, 95540, 2676, 240698, 563, 136965, 26568, 1149008, 74823, 426264, 10700, 27601, 398182, 54718, 638705, 282533, 112914, 2818, 242768, 730, 197817, 
59899, 1336365, 120595, 659431, 19425, 37919, 617635, 60856, 678610, 339909, 140508, 6365, 385642, 1706, 104267, 1340482, 341414, 37254, 323457, 3861, 14921, 341472, 12619, 296936, 264030, 45423, 2402, 258148, 496, 617776, 27901, 938417, 73785, 413546, 10122, 24911, 381890, 30276, 586961, 278662, 96972, 2695, 242299, 582, 103520, 50909, 1025910, 68959, 367909, 10202, 26242, 387713, 29948, 602667, 284739, 103958, 3116, 283101, 866, 110315, 30557, 938003, 73735, 413684, 10117, 24968, 382019, 30415, 570641, 278657, 95481, 2740, 240922, 534, 137126, 26055, 1149008, 74690, 425854, 10956, 27577, 397969, 54933, 635267, 282459, 113178, 2895, 242599, 745, 197526, 
59321, 1336140, 119337, 659166, 19319, 37701, 617303, 60432, 676984, 339639, 140785, 6177, 385326, 1712, 104639, 1333326, 341452, 36587, 323708, 3879, 15301, 341510, 12584, 295826, 263931, 45428, 2404, 258133, 499, 609782, 27926, 938455, 73446, 414109, 9982, 24951, 381910, 30412, 585811, 278603, 95285, 2744, 242320, 564, 101390, 49776, 1025910, 67229, 367888, 10025, 25781, 387962, 29583, 591580, 284800, 102722, 3162, 282705, 862, 109969, 30098, 938003, 73349, 414322, 10164, 24912, 382042, 30385, 568906, 278583, 95304, 2697, 241282, 628, 137205, 26511, 1149008, 74385, 426273, 10612, 27565, 398066, 54540, 634474, 282491, 112724, 2911, 243240, 736, 197928, 
59359, 1336121, 120469, 659663, 19467, 37764, 617724, 60515, 679404, 339741, 140294, 6311, 385768, 1721, 104404, 1338047, 341428, 37295, 323505, 3856, 15275, 341486, 12636, 295261, 263952, 45521, 2379, 257956, 499, 607527, 27684, 938431, 73806, 413662, 10121, 24830, 381976, 30359, 588763, 278715, 95294, 2686, 241792, 561, 101550, 49882, 1025910, 67153, 367982, 10167, 25772, 388275, 29658, 590501, 284709, 102871, 3194, 282874, 862, 110150, 30049, 938003, 73706, 414420, 10116, 24885, 382211, 30399, 569727, 278690, 95060, 2704, 240678, 536, 136912, 26449, 1149008, 75203, 426526, 10797, 27407, 398288, 54768, 638467, 282571, 113525, 2935, 241981, 731, 198356, 
59121, 1336175, 119306, 659598, 19202, 37839, 617246, 60654, 681080, 339638, 141408, 6364, 385442, 1718, 104504, 1321533, 341443, 36993, 323476, 3871, 15061, 341501, 12742, 298983, 263928, 45834, 2400, 258364, 498, 616631, 28068, 938446, 74281, 413747, 10010, 25070, 381963, 30602, 591363, 278757, 96277, 2748, 242017, 549, 101855, 50248, 1025910, 68157, 368005, 10235, 26017, 387931, 29928, 596922, 284858, 103675, 3209, 283164, 871, 110185, 30853, 938003, 73999, 413952, 10081, 25083, 381978, 30560, 574246, 278754, 96262, 2737, 241353, 597, 137562, 26713, 1149008, 75114, 426482, 10820, 27712, 398180, 55330, 636835, 282567, 113646, 2801, 242900, 745, 198377, 
59717, 1336160, 122148, 659158, 19335, 37948, 617475, 61111, 683082, 339795, 141480, 6257, 385738, 1761, 104914, 1348226, 341429, 37497, 323294, 3894, 15148, 341487, 12749, 297731, 264000, 45777, 2384, 258057, 501, 619729, 28109, 938432, 73926, 413800, 10134, 25077, 382085, 30661, 589140, 278660, 96317, 2717, 241741, 548, 101834, 49881, 1025910, 67240, 367765, 10132, 26051, 387944, 29849, 602959, 284770, 102925, 3156, 283025, 857, 110055, 29984, 938003, 73699, 413949, 10086, 25030, 382395, 30517, 569903, 278652, 95670, 2697, 242156, 569, 137000, 26481, 1149008, 74960, 426090, 10668, 27562, 397898, 54726, 635246, 282470, 113090, 2917, 243067, 732, 199729, 
59743, 1336283, 120392, 658451, 19242, 37721, 617678, 60530, 678327, 339955, 140543, 6263, 385597, 1729, 104584, 1335111, 341420, 36741, 323414, 3867, 14961, 341478, 12690, 295880, 263986, 45481, 2410, 258242, 517, 613210, 27748, 938423, 73514, 413421, 10055, 24934, 381912, 30501, 585314, 278751, 95584, 2704, 242178, 556, 101454, 50322, 1025910, 67489, 367861, 10011, 25904, 388528, 29718, 591600, 285027, 103115, 3101, 283572, 865, 109884, 30451, 938003, 73128, 413664, 10061, 25015, 382220, 30505, 568948, 278720, 95628, 2720, 241719, 599, 137019, 25950, 1149008, 74741, 425996, 10796, 27727, 398366, 54823, 635480, 282852, 113018, 2856, 243296, 729, 197932, 
59832, 1336020, 121608, 658822, 19642, 37920, 616497, 60957, 679962, 339379, 141043, 6221, 385471, 1729, 104767, 1340287, 341445, 37246, 323499, 3870, 15131, 341503, 12704, 297790, 263925, 45651, 2402, 258094, 497, 615138, 28566, 938448, 73981, 413408, 10076, 25050, 381975, 30577, 591636, 278566, 95873, 2925, 242188, 626, 101760, 50107, 1025910, 67604, 368197, 10116, 25980, 388252, 29816, 595176, 284737, 103423, 3104, 282818, 856, 110591, 30374, 938003, 73892, 414119, 10187, 25140, 382156, 30681, 572514, 278573, 95990, 2740, 241324, 570, 137633, 26492, 1149008, 75432, 426418, 10820, 27676, 398176, 55155, 638513, 282402, 113543, 2908, 242698, 729, 198832, 
59447, 1336169, 119377, 658393, 19543, 37796, 617256, 60498, 677738, 339747, 140703, 6273, 385584, 1725, 104427, 1342184, 341440, 37322, 323682, 3880, 15131, 341498, 12586, 297622, 264045, 45420, 2375, 258357, 508, 612693, 28259, 938443, 73806, 414218, 10071, 24888, 382126, 30412, 587342, 278700, 95517, 2697, 242346, 564, 101503, 49980, 1025910, 67131, 367897, 10010, 25880, 388032, 29493, 591943, 284855, 103095, 3114, 283127, 874, 110168, 30226, 938003, 73462, 414232, 9927, 24957, 382257, 30566, 569318, 278693, 95533, 2669, 241109, 567, 137104, 26109, 1149008, 74904, 426270, 10762, 27541, 398169, 54515, 637394, 282515, 113440, 2958, 242923, 734, 198850, 
59432, 1336205, 120769, 658695, 19304, 37980, 617628, 60968, 681276, 339783, 141057, 6257, 385822, 1719, 104743, 1347375, 341427, 36897, 323658, 3870, 15263, 341485, 12695, 296168, 264058, 45814, 2398, 258301, 499, 611762, 27466, 938430, 73912, 413795, 10070, 25095, 382007, 30533, 589193, 278686, 96140, 2758, 241797, 551, 101845, 50567, 1025910, 67978, 367993, 10168, 26055, 388101, 29831, 596003, 284821, 103497, 3115, 282877, 868, 110327, 30431, 938003, 73870, 414482, 10206, 25112, 382096, 30660, 572777, 278682, 96334, 2795, 241544, 586, 137702, 26112, 1149008, 75276, 426638, 10740, 27799, 398297, 54812, 640636, 282547, 113678, 2956, 243103, 733, 198472, 
59642, 1336304, 120534, 659408, 19384, 37744, 617276, 60398, 678823, 339645, 140553, 6333, 385703, 1701, 104449, 1342376, 341442, 37096, 323516, 3867, 15061, 341500, 12562, 297932, 264013, 45631, 2414, 258050, 499, 609917, 28051, 938445, 73980, 414201, 9879, 24958, 381785, 30304, 589329, 278696, 95957, 2765, 242466, 555, 102043, 50329, 1025910, 67618, 368198, 10237, 25998, 388373, 29633, 594929, 284842, 103488, 3111, 283098, 868, 110256, 30581, 938003, 74326, 414088, 10048, 25411, 382139, 30574, 572866, 278677, 95915, 2714, 241152, 540, 137356, 26636, 1149008, 75475, 425785, 10860, 27758, 398212, 55279, 637594, 282551, 113779, 2925, 243355, 756, 198648, 
59749, 1335930, 121698, 658857, 19723, 37855, 617032, 60682, 683399, 339554, 141134, 6340, 385399, 1733, 104658, 1348552, 341424, 37020, 323595, 3853, 15261, 341482, 12705, 299936, 264086, 45592, 2398, 258933, 496, 611395, 28287, 938427, 73455, 413953, 10091, 24889, 381832, 30428, 586807, 278709, 95497, 2753, 241736, 554, 101823, 49996, 1025910, 67423, 367521, 10135, 25879, 388129, 29745, 590714, 284850, 103461, 3169, 282829, 851, 110146, 30167, 938003, 73967, 413983, 10066, 25034, 382108, 30469, 569904, 278680, 95498, 2715, 240502, 595, 137012, 26751, 1149008, 75120, 426369, 10719, 27483, 398007, 54753, 639602, 282524, 113613, 2866, 242432, 731, 199391, 
60105, 1336002, 119356, 659434, 19237, 37783, 617274, 60777, 678704, 339829, 140681, 6199, 385738, 1691, 104622, 1341046, 341424, 37110, 323532, 3898, 15198, 341482, 12677, 297059, 264113, 45618, 2406, 258558, 510, 608457, 27869, 938427, 73409, 414047, 10026, 24958, 381948, 30489, 586957, 278760, 95551, 2748, 241787, 577, 101753, 49909, 1025910, 67103, 367620, 10177, 25923, 388247, 29822, 591316, 284879, 106830, 3128, 282779, 866, 110593, 30332, 938003, 73824, 414218, 10200, 25261, 381942, 30721, 577676, 278749, 95988, 2767, 241287, 539, 137636, 26553, 1149008, 75049, 426427, 10868, 27638, 398286, 55203, 640724, 282577, 113932, 2959, 242570, 838, 199455, 
60655, 1336215, 122377, 659316, 19842, 39048, 617563, 62669, 696748, 339671, 144585, 6532, 385739, 1807, 106378, 1352955, 341480, 37830, 323487, 3984, 15527, 341538, 13142, 304415, 264067, 46966, 2476, 258425, 543, 628323, 28865, 938483, 75060, 413671, 10343, 25784, 382203, 31553, 608343, 278653, 99448, 2820, 241746, 589, 105654, 51836, 1025910, 69587, 367710, 10536, 27302, 388038, 31092, 611362, 284777, 107228, 3203, 282691, 966, 113219, 31353, 938003, 76304, 414111, 10375, 25712, 382436, 31464, 588141, 278646, 98347, 2831, 240868, 740, 141094, 27143, 1149008, 77070, 425819, 11138, 29290, 398135, 58063, 660610, 282452, 151966, 2995, 243207, 792, 204953, 
60625, 1336152, 125554, 658730, 19676, 42475, 617183, 62630, 733437, 339668, 146460, 6900, 385662, 1826, 108359, 1360191, 341450, 37915, 323629, 4022, 15564, 341508, 13144, 310128, 263958, 46919, 2527, 258472, 531, 625304, 28892, 938453, 75692, 413737, 10326, 25929, 381736, 31401, 640272, 278674, 98627, 2776, 242208, 577, 105932, 52026, 1025910, 69799, 368404, 10511, 27016, 388153, 31092, 615288, 284988, 106591, 3358, 282708, 1012, 113019, 31112, 938003, 79962, 413865, 10296, 26564, 382097, 31750, 594420, 278670, 100869, 3057, 241215, 590, 142732, 28101, 1149008, 77063, 426111, 11144, 28793, 397994, 57643, 669160, 282799, 116664, 2952, 242729, 873, 205987, 
64302, 1336306, 124928, 658513, 20301, 40153, 617308, 65265, 732319, 339703, 150036, 6712, 385645, 2448, 112436, 1403679, 341446, 39687, 323503, 4049, 16469, 341504, 13663, 318020, 264058, 51185, 2564, 258603, 552, 631788, 28755, 938449, 76819, 413795, 10587, 28197, 381979, 32302, 635066, 278806, 101357, 2776, 241909, 650, 107749, 53038, 1025910, 71528, 367360, 10803, 28096, 388078, 31951, 637852, 284844, 114312, 5138, 283145, 1965, 118893, 32574, 938003, 78333, 413787, 10849, 27643, 382225, 32409, 610154, 278763, 102153, 3367, 241223, 592, 145216, 28073, 1149008, 78589, 426210, 11095, 29637, 398027, 58352, 675040, 282677, 121342, 3176, 242626, 805, 205634, 
61199, 1336184, 123948, 659316, 20054, 39630, 617766, 62970, 707997, 339977, 145850, 6870, 385809, 2079, 108172, 1384053, 341435, 38034, 323704, 4006, 16000, 341493, 13412, 311242, 264025, 47396, 2569, 258074, 531, 629171, 28095, 938438, 75311, 413680, 10504, 25913, 381909, 32730, 616124, 278719, 99062, 2771, 241922, 577, 104097, 54847, 1025910, 72434, 368486, 10456, 26572, 388159, 30555, 613501, 284813, 108552, 3642, 282871, 991, 116017, 31229, 938003, 76549, 413564, 10891, 26244, 381964, 31759, 590207, 278694, 98338, 2976, 241093, 665, 143294, 27726, 1149008, 77574, 425797, 11188, 28799, 397979, 57202, 665988, 282548, 119269, 3612, 242788, 962, 206567, 
